City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Kasongo-Lunda,CD,2021-09-25 21:49:23,-6.4667,16.8167,72.93,69,28,1.72
282,Byron Bay,AU,2021-09-25 21:46:31,-28.65,153.6167,70.05,80,95,8.99
283,Xichang,CN,2021-09-25 21:49:24,27.8964,102.2634,61.77,92,81,1.1
284,Tazovskiy,RU,2021-09-25 21:49:24,67.4667,78.7,31.59,82,2,5.93
285,Dillon,US,2021-09-25 21:49:24,34.4166,-79.3712,80.58,46,43,3.4
286,Laguna,US,2021-09-25 21:49:25,38.421,-121.4238,97.23,34,1,4.0
287,Tigil,RU,2021-09-25 21:49:25,57.8,158.6667,45.27,70,45,5.75
288,Itarema,BR,2021-09-25 21:49:25,-2.9248,-39.9167,79.07,78,30,18.03
289,Alice Springs,AU,2021-09-25 21:49:26,-23.7,133.8833,54.95,33,3,6.91
290,Kruisfontein,ZA,2021-09-25 21:49:26,-34.0033,24.7314,53.89,58,19,7.43
291,Najran,SA,2021-09-25 21:49:26,17.4924,44.1277,74.05,17,93,3.56
292,Dawson,US,2021-09-25 21:49:27,31.7735,-84.4466,85.42,40,75,3.83
293,Rajanpur,PK,2021-09-25 21:49:27,29.1035,70.325,89.08,38,0,4.79
294,Jurado,CO,2021-09-25 21:49:27,7.1053,-77.7641,80.56,86,99,4.25
295,East London,ZA,2021-09-25 21:49:28,-33.0153,27.9116,66.54,61,38,15.88
296,Luancheng,CN,2021-09-25 21:49:28,37.8792,114.6517,62.76,93,100,8.01
297,Kota Tinggi,MY,2021-09-25 21:49:28,1.7381,103.8999,78.84,95,97,3.04
298,Longyearbyen,SJ,2021-09-25 21:47:24,78.2186,15.6401,40.84,81,40,9.22
299,Dunedin,NZ,2021-09-25 21:49:29,-45.8742,170.5036,46.8,61,29,4.0
300,Karratha,AU,2021-09-25 21:46:58,-20.7377,116.8463,66.38,55,0,11.3
301,Isoka,ZM,2021-09-25 21:49:29,-10.1606,32.6335,64.36,52,1,2.95
302,Eniwa,JP,2021-09-25 21:49:30,42.8779,141.5442,49.64,97,75,4.61
303,Komsomolskiy,UZ,2021-09-25 21:49:30,40.4272,71.7189,63.32,42,0,9.22
304,Codrington,AU,2021-09-25 21:44:58,-38.2667,141.9667,47.5,69,67,4.34
305,Leningradskiy,RU,2021-09-25 21:49:30,69.3833,178.4167,28.42,72,100,5.73
306,Kloulklubed,PW,2021-09-25 21:49:31,7.0419,134.2556,83.66,75,92,14.32
307,Richards Bay,ZA,2021-09-25 21:49:31,-28.783,32.0377,69.93,72,1,14.03
308,Magole,TZ,2021-09-25 21:49:31,-6.3667,37.3667,69.06,79,15,2.51
309,Inongo,CD,2021-09-25 21:49:32,-1.95,18.2667,71.73,84,35,2.37
310,Naco,MX,2021-09-25 21:49:32,31.3347,-109.9483,82.08,46,99,8.95
311,Huejucar,MX,2021-09-25 21:49:32,22.35,-103.2167,74.64,51,64,5.26
312,Thompson,CA,2021-09-25 21:44:36,55.7435,-97.8558,51.96,66,90,4.61
313,Berbera,SO,2021-09-25 21:49:33,10.4396,45.0143,88.09,64,76,3.58
314,Sept-Iles,CA,2021-09-25 21:46:02,50.2001,-66.3821,57.72,90,75,4.61
315,Hithadhoo,MV,2021-09-25 21:49:33,-0.6,73.0833,81.84,78,100,16.4
316,Ust-Kuyga,RU,2021-09-25 21:49:34,70.0167,135.6,31.46,96,100,6.13
317,Teseney,ER,2021-09-25 21:49:34,15.11,36.6575,77.27,63,100,10.4
318,Iquique,CL,2021-09-25 21:49:34,-20.2208,-70.1431,60.84,75,29,9.44
319,Mar Del Plata,AR,2021-09-25 21:49:34,-38.0023,-57.5575,61.0,61,90,3.0
320,Tungawan,PH,2021-09-25 21:49:35,7.5081,122.3711,78.84,88,100,6.38
321,Baldone,LV,2021-09-25 21:49:35,56.7428,24.3944,49.57,96,4,6.4
322,Tomatlan,MX,2021-09-25 21:49:35,19.9333,-105.25,87.24,68,42,6.35
323,Dingle,PH,2021-09-25 21:49:36,10.9995,122.6711,76.3,91,89,4.34
324,Balabac,PH,2021-09-25 21:49:36,7.9868,117.0645,80.2,80,93,1.23
325,Revelstoke,CA,2021-09-25 21:45:13,50.9832,-118.2023,68.02,60,1,4.61
326,Dzerzhinsk,RU,2021-09-25 21:49:37,56.2389,43.4631,49.82,81,40,6.71
327,Melfi,IT,2021-09-25 21:49:37,40.9965,15.6514,64.69,49,75,3.76
328,Nelson Bay,AU,2021-09-25 21:49:37,-32.7167,152.15,58.1,72,100,1.99
329,Kassala,SD,2021-09-25 21:49:38,15.451,36.4,81.48,61,100,12.71
330,Jaque,PA,2021-09-25 21:49:38,7.5175,-78.1703,80.74,84,91,1.63
331,Nioro,GM,2021-09-25 21:49:38,13.35,-15.75,78.87,86,51,4.23
332,Vao,NC,2021-09-25 21:49:39,-22.6667,167.4833,68.29,59,17,10.04
333,Spring Hill,US,2021-09-25 21:44:48,28.4769,-82.5255,91.08,62,40,1.99
334,Comodoro Rivadavia,AR,2021-09-25 21:45:01,-45.8667,-67.5,67.86,22,0,29.93
335,Vestmanna,FO,2021-09-25 21:49:39,62.1564,-7.1664,52.72,100,90,14.97
336,Bairiki,KI,2021-09-25 21:49:39,1.3292,172.9752,86.0,70,40,8.05
337,Pangody,RU,2021-09-25 21:49:40,65.85,74.4859,31.51,81,8,5.64
338,Polunochnoye,RU,2021-09-25 21:49:40,60.8697,60.4153,32.99,91,80,5.21
339,Khrisokhorafa,GR,2021-09-25 21:49:40,41.1833,23.2333,72.57,49,0,1.36
340,Chebsara,RU,2021-09-25 21:49:41,59.2002,38.8356,45.25,96,100,8.21
341,Houma,US,2021-09-25 21:44:55,29.5958,-90.7195,82.99,45,1,8.05
342,Puerto Escondido,MX,2021-09-25 21:49:41,15.85,-97.0667,84.43,75,54,5.57
343,Kibala,TD,2021-09-25 21:49:41,9.1104,18.3463,80.55,83,20,0.0
344,The Valley,AI,2021-09-25 21:49:42,18.217,-63.0578,87.66,74,20,8.05
345,Victoria,HK,2021-09-25 21:49:42,22.2855,114.1577,84.18,79,26,5.01
346,Kukmor,RU,2021-09-25 21:49:42,56.1855,50.8944,45.77,83,100,2.37
347,Viet Tri,VN,2021-09-25 21:49:43,21.3019,105.4308,75.15,95,78,3.0
348,Grosseto,IT,2021-09-25 21:49:43,42.8333,11.25,73.67,83,20,2.3
349,Coquimbo,CL,2021-09-25 21:49:43,-29.9533,-71.3436,62.33,67,20,12.66
350,Porto Novo,BJ,2021-09-25 21:49:44,6.4965,2.6036,75.02,89,100,4.79
351,Remedios,CU,2021-09-25 21:49:44,22.4947,-79.5458,88.72,70,30,10.07
352,Kazachinskoye,RU,2021-09-25 21:49:44,57.6953,93.2761,35.37,94,100,4.07
353,Riyadh,SA,2021-09-25 21:49:36,24.6877,46.7219,86.14,25,5,7.07
354,Missoula,US,2021-09-25 21:49:45,47.0166,-113.8009,72.84,29,0,14.0
355,Balikpapan,ID,2021-09-25 21:49:45,-1.2675,116.8289,76.03,89,97,5.66
356,Carire,BR,2021-09-25 21:49:45,-3.9506,-40.4733,86.52,44,98,9.13
357,Kurgunta,IN,2021-09-25 21:49:46,17.2,77.35,72.82,92,100,6.2
358,Bahia Honda,CU,2021-09-25 21:49:46,22.9036,-83.1592,82.71,76,87,5.77
359,Arona,ES,2021-09-25 21:49:46,28.0996,-16.681,67.82,69,20,13.8
360,Uusikaupunki,FI,2021-09-25 21:49:47,60.8004,21.4084,46.92,84,2,13.65
361,Thessalon,CA,2021-09-25 21:49:47,46.2501,-83.5666,57.96,67,83,17.18
362,Boyolangu,ID,2021-09-25 21:49:47,-8.1181,111.8935,74.44,93,75,4.43
363,Netivot,IL,2021-09-25 21:49:48,31.4222,34.5886,72.61,58,0,9.19
364,Alugan,PH,2021-09-25 21:49:48,12.2188,125.4808,77.95,90,100,3.31
365,Santa Comba,ES,2021-09-25 21:49:48,43.0331,-8.8093,60.89,99,34,3.8
366,Olafsvik,IS,2021-09-25 21:49:49,64.8945,-23.7142,42.19,76,93,39.55
367,Tirumullaivasal,IN,2021-09-25 21:49:49,11.2333,79.8333,79.86,82,100,8.5
368,Hamilton,US,2021-09-25 21:47:29,39.1834,-84.5333,70.65,46,40,1.01
369,Nichinan,JP,2021-09-25 21:49:49,31.6,131.3667,69.48,87,73,11.95
370,San Luis,AR,2021-09-25 21:49:30,-33.295,-66.3356,76.15,26,0,5.91
371,Leh,IN,2021-09-25 21:49:50,34.1667,77.5833,52.07,43,49,5.14
372,Hokitika,NZ,2021-09-25 21:49:50,-42.7167,170.9667,49.86,68,37,9.82
373,Lorengau,PG,2021-09-25 21:49:50,-2.0226,147.2712,83.12,75,82,6.73
374,Grindavik,IS,2021-09-25 21:49:51,63.8424,-22.4338,41.47,70,75,24.16
375,Ust-Ishim,RU,2021-09-25 21:49:51,57.6935,71.1665,27.84,96,8,4.72
376,Ixtapa,MX,2021-09-25 21:49:51,20.7,-105.2,87.22,79,40,5.99
377,Gafargaon,BD,2021-09-25 21:49:52,24.4333,90.5667,82.38,90,92,3.89
378,Bac Lieu,VN,2021-09-25 21:49:52,9.285,105.7244,76.73,90,100,4.41
379,Leo,BF,2021-09-25 21:49:52,11.1,-2.1,76.01,78,19,5.44
380,Clyde River,CA,2021-09-25 21:49:53,70.4692,-68.5914,30.43,86,1,6.91
381,Yulara,AU,2021-09-25 21:49:53,-25.2406,130.9889,60.64,31,21,6.91
382,Krasnoselkup,RU,2021-09-25 21:49:53,65.7,82.4667,30.79,91,7,8.97
383,Beberibe,BR,2021-09-25 21:49:54,-4.1797,-38.1306,80.64,78,27,16.24
384,Arman,RU,2021-09-25 21:49:54,59.7,150.1667,44.69,80,11,4.65
385,Dondo,MZ,2021-09-25 21:49:55,-19.6094,34.7431,67.51,91,0,2.39
386,Invermere,CA,2021-09-25 21:45:11,50.5167,-116.0354,76.23,34,65,3.96
387,Bowen,AU,2021-09-25 21:49:55,-20.0167,148.2333,59.22,73,0,6.73
388,Roald,NO,2021-09-25 21:49:55,62.5833,6.1333,57.11,71,90,11.5
389,Nicoya,CR,2021-09-25 21:49:56,10.1483,-85.452,85.55,89,97,2.86
390,Seydi,TM,2021-09-25 21:49:56,39.4816,62.9137,74.88,13,0,3.47
391,Wetter,DE,2021-09-25 21:49:56,50.9,8.7167,60.01,83,57,1.16
392,Adrar,MR,2021-09-25 21:49:57,20.5022,-10.0711,95.14,21,71,4.74
393,Mangan,IN,2021-09-25 21:49:57,27.5167,88.5333,73.51,81,89,3.62
394,Buala,SB,2021-09-25 21:49:57,-8.145,159.5921,83.19,76,58,8.39
395,Upata,VE,2021-09-25 21:49:58,8.0086,-62.3989,71.87,93,77,4.0
396,Balkhash,KZ,2021-09-25 21:49:58,46.844,74.9804,48.43,30,0,10.13
397,Puerto Cabezas,NI,2021-09-25 21:49:58,14.0351,-83.3888,76.96,94,40,4.61
398,Le Port,RE,2021-09-25 21:49:59,-20.9373,55.2919,71.56,72,9,4.32
399,Zhifang,CN,2021-09-25 21:49:59,30.35,114.3167,80.58,77,89,3.74
400,Omboue,GA,2021-09-25 21:49:59,-1.5746,9.2618,76.48,90,92,9.13
401,Pio Xii,BR,2021-09-25 21:50:00,-3.8325,-45.1525,86.5,44,100,3.06
402,Buzmeyin,TM,2021-09-25 21:50:00,38.0507,58.2056,74.93,53,0,9.22
403,Shemonaikha,KZ,2021-09-25 21:50:00,50.6328,81.9056,34.81,61,1,5.73
404,Nanakuli,US,2021-09-25 21:50:00,21.3906,-158.1547,83.71,78,90,4.61
405,Pilot Butte,CA,2021-09-25 21:50:01,50.4668,-104.4178,82.13,26,20,14.97
406,San Pietro Vernotico,IT,2021-09-25 21:50:01,40.4853,17.9997,69.85,68,0,4.61
407,Pandan,PH,2021-09-25 21:50:01,14.0453,124.1694,80.46,86,52,3.02
408,Port Hardy,CA,2021-09-25 21:45:11,50.6996,-127.4199,51.98,100,90,8.05
409,Noumea,NC,2021-09-25 21:50:02,-22.2763,166.4572,75.0,99,65,9.24
410,Tura,IN,2021-09-25 21:50:02,25.5198,90.2201,75.4,87,32,3.91
411,Sola,VU,2021-09-25 21:50:03,-13.8833,167.55,81.27,83,75,0.0
412,Bambous Virieux,MU,2021-09-25 21:50:04,-20.3428,57.7575,71.85,78,40,14.97
413,Sarankhola,BD,2021-09-25 21:50:04,22.3082,89.7897,78.13,93,75,4.68
414,Lake Charles,US,2021-09-25 21:50:04,30.2131,-93.2044,84.18,41,1,1.99
415,Boende,CD,2021-09-25 21:50:05,-0.2167,20.8667,70.5,92,65,1.99
416,Celestun,MX,2021-09-25 21:50:05,20.8667,-90.4,84.33,69,50,10.92
417,Baar,CH,2021-09-25 21:50:05,47.1963,8.5295,67.82,85,71,3.89
418,Naryan-Mar,RU,2021-09-25 21:50:06,67.6713,53.087,44.94,80,100,17.47
419,Bundaberg,AU,2021-09-25 21:50:06,-24.85,152.35,64.69,94,65,0.0
420,Nalut,LY,2021-09-25 21:50:06,30.3333,10.85,83.88,22,0,9.89
421,Saint George,US,2021-09-25 21:45:47,37.1041,-113.5841,94.53,16,1,1.99
422,Westport,US,2021-09-25 21:48:38,41.1415,-73.3579,74.37,59,1,1.99
423,Kungalv,SE,2021-09-25 21:50:07,57.871,11.9805,46.26,96,61,4.18
424,Trincomalee,LK,2021-09-25 21:50:07,8.5711,81.2335,81.3,74,88,18.54
425,Tadine,NC,2021-09-25 21:50:08,-21.55,167.8833,71.38,55,6,10.42
426,Morant Bay,JM,2021-09-25 21:50:08,17.8815,-76.4093,87.62,70,4,8.37
427,Port Lincoln,AU,2021-09-25 21:50:08,-34.7333,135.8667,53.56,71,16,14.05
428,Chiang Klang,TH,2021-09-25 21:50:09,19.2938,100.8617,73.44,99,100,2.37
429,Bilibino,RU,2021-09-25 21:50:09,68.0546,166.4372,28.81,96,100,5.97
430,Beloha,MG,2021-09-25 21:50:09,-25.1667,45.05,68.18,79,0,5.91
431,La Seyne-Sur-Mer,FR,2021-09-25 21:50:09,43.0982,5.8847,73.53,84,14,3.0
432,Listvyanka,RU,2021-09-25 21:50:10,51.8535,104.8693,36.9,84,100,15.79
433,Ganzhou,CN,2021-09-25 21:47:44,28.8184,115.4327,78.49,78,10,2.66
434,Porbandar,IN,2021-09-25 21:50:10,21.6422,69.6093,79.59,83,96,8.52
435,Minab,IR,2021-09-25 21:50:10,27.1467,57.0801,87.3,60,16,1.48
436,Rosarito,MX,2021-09-25 21:50:11,32.3333,-117.0333,85.41,74,16,10.56
437,Margate,GB,2021-09-25 21:50:11,51.3813,1.3862,59.95,93,71,8.05
438,Ginda,IN,2021-09-25 21:50:11,30.6945,78.4932,58.75,83,0,5.57
439,Porkhov,RU,2021-09-25 21:50:12,57.765,29.5561,48.09,98,36,9.13
440,Yerbogachen,RU,2021-09-25 21:50:12,61.2767,108.0108,35.96,78,28,12.53
441,Terrace,CA,2021-09-25 21:48:39,54.5163,-128.6035,58.91,82,75,3.44
442,Narsaq,GL,2021-09-25 21:50:12,60.9167,-46.05,33.3,70,0,2.13
443,Ilheus,BR,2021-09-25 21:50:13,-14.7889,-39.0494,76.82,69,75,8.05
444,Iberia,US,2021-09-25 21:50:13,29.9502,-91.7507,82.47,42,1,11.5
445,Praia,CV,2021-09-25 21:50:13,14.9215,-23.5087,79.34,73,20,12.66
446,Wasco,US,2021-09-25 21:48:35,35.5941,-119.341,91.13,29,1,0.0
447,Biak,ID,2021-09-25 21:50:14,-0.9131,122.8766,75.2,85,98,5.44
448,Quatre Cocos,MU,2021-09-25 21:50:14,-20.2078,57.7625,71.71,78,29,17.96
449,Akdagmadeni,TR,2021-09-25 21:50:15,39.6603,35.8836,45.3,76,0,1.12
450,Otane,NZ,2021-09-25 21:50:15,-39.8833,176.6333,59.38,63,55,5.19
451,Lafia,NG,2021-09-25 21:50:15,8.4833,8.5167,70.74,95,88,3.04
452,Kununurra,AU,2021-09-25 21:50:16,-15.7667,128.7333,66.18,77,19,8.05
453,Whitehorse,CA,2021-09-25 21:46:16,60.7161,-135.0538,48.09,48,75,10.0
454,Preobrazheniye,RU,2021-09-25 21:50:16,42.9019,133.9064,58.55,83,95,3.27
455,Seoul,KR,2021-09-25 21:47:02,37.5683,126.9778,67.44,91,0,3.44
456,Saint-Augustin,CA,2021-09-25 21:50:17,51.226,-58.6502,54.34,97,100,16.13
457,Pacific Grove,US,2021-09-25 21:50:17,36.6177,-121.9166,86.58,82,1,1.99
458,Susurluk,TR,2021-09-25 21:50:17,39.9136,28.1578,60.84,55,0,1.72
459,Hasaki,JP,2021-09-25 21:50:18,35.7333,140.8333,68.4,60,100,14.52
460,La Ciotat,FR,2021-09-25 21:50:18,43.1748,5.6045,73.49,86,26,13.33
461,Maku,IR,2021-09-25 21:50:18,39.2911,44.4521,55.8,46,1,7.92
462,Strezhevoy,RU,2021-09-25 21:50:18,60.7333,77.5889,37.38,86,100,11.27
463,Bhinmal,IN,2021-09-25 21:50:19,25.0,72.25,80.69,81,100,7.23
464,Nueva Loja,EC,2021-09-25 21:50:19,0.0847,-76.8828,74.68,100,90,3.44
465,Lufilufi,WS,2021-09-25 21:50:20,-13.8745,-171.5986,82.18,75,22,10.2
466,Rio Gallegos,AR,2021-09-25 21:50:20,-51.6226,-69.2181,50.05,29,75,17.27
467,Nanjangud,IN,2021-09-25 21:50:20,12.1197,76.6828,69.31,93,100,5.91
468,Yining,CN,2021-09-25 21:50:21,29.0361,114.5636,76.3,83,30,1.59
469,Ipixuna,BR,2021-09-25 21:50:21,-1.7625,-48.8043,75.15,82,100,6.35
470,Adana,TR,2021-09-25 21:50:21,36.985,35.2881,71.8,80,0,2.3
471,Copiapo,CL,2021-09-25 21:50:21,-27.3667,-70.3333,56.89,37,0,4.92
472,Biltine,TD,2021-09-25 21:50:22,14.5333,20.9167,87.67,17,100,6.85
473,Beringovskiy,RU,2021-09-25 21:50:22,63.05,179.3167,33.78,62,65,5.39
474,Charagua,BO,2021-09-25 21:50:23,-19.8,-63.2167,87.37,30,1,5.46
475,Maputo,MZ,2021-09-25 21:47:25,-25.9653,32.5892,68.23,88,20,1.01
476,Kagadi,UG,2021-09-25 21:50:23,0.9606,30.7967,62.28,98,100,0.65
477,Guasdualito,VE,2021-09-25 21:50:23,7.2424,-70.7324,79.59,84,22,2.75
478,Uzventis,LT,2021-09-25 21:50:24,55.7803,22.6547,48.27,94,0,6.78
479,Qingdao,CN,2021-09-25 21:50:24,36.0986,120.3719,69.4,94,40,4.47
480,Umm Kaddadah,SD,2021-09-25 21:50:24,13.6017,26.6876,81.63,57,94,8.55
481,Sindor,RU,2021-09-25 21:50:25,62.8629,51.8905,44.73,91,99,9.71
482,Vanimo,PG,2021-09-25 21:50:26,-2.6741,141.3028,79.02,89,72,4.43
483,Hohhot,CN,2021-09-25 21:50:26,40.8106,111.6522,57.49,82,20,4.47
484,Neiafu,TO,2021-09-25 21:50:26,-18.65,-173.9833,75.88,57,75,5.75
485,Bushehr,IR,2021-09-25 21:50:27,28.9684,50.8385,90.5,40,0,23.22
486,Wanganui,NZ,2021-09-25 21:50:27,-39.9333,175.05,54.73,89,57,15.01
487,Birjand,IR,2021-09-25 21:50:27,32.8663,59.2211,59.47,8,0,6.91
488,Vaitape,PF,2021-09-25 21:50:28,-16.5167,-151.75,78.67,75,9,9.82
489,Hermon,US,2021-09-25 21:48:08,44.8101,-68.9134,69.31,95,90,0.0
490,Qaqortoq,GL,2021-09-25 21:50:28,60.7167,-46.0333,36.21,78,0,6.04
491,Newport Beach,US,2021-09-25 21:50:28,33.6189,-117.9289,94.21,70,40,5.99
492,Muros,ES,2021-09-25 21:50:29,42.7762,-9.0603,65.08,91,11,5.53
493,Praxedis Guerrero,MX,2021-09-25 21:50:29,31.3667,-106.0167,83.43,28,100,14.47
494,Marawi,PH,2021-09-25 21:50:29,7.9986,124.2928,65.64,88,97,2.8
495,Aklavik,CA,2021-09-25 21:50:30,68.2191,-135.0107,34.52,86,90,11.5
496,Mutis,CO,2021-09-25 21:50:30,6.2262,-77.4044,81.07,83,40,5.55
497,Khani,GE,2021-09-25 21:50:30,41.9563,42.9566,45.97,92,85,4.45
498,Alamosa,US,2021-09-25 21:50:31,37.4695,-105.87,79.36,14,1,5.75
499,Juneau,US,2021-09-25 21:45:58,58.3019,-134.4197,51.8,73,75,5.75
500,Dubai,AE,2021-09-25 21:49:32,25.2582,55.3047,91.33,66,0,5.01
501,Samarkand,UZ,2021-09-25 21:50:31,39.6542,66.9597,67.42,37,0,13.8
502,Liepaja,LV,2021-09-25 21:50:31,56.5419,21.0367,40.98,100,20,0.0
503,Aljezur,PT,2021-09-25 21:50:32,37.3191,-8.8033,64.06,90,3,3.94
504,Chicama,PE,2021-09-25 21:50:32,-7.8447,-79.1469,61.34,69,37,10.22
505,Kargasok,RU,2021-09-25 21:50:32,59.0556,80.8572,34.63,98,100,9.42
506,Arroyo,ES,2021-09-25 21:50:33,41.6096,-4.7969,58.71,91,75,6.91
507,Zhadovka,RU,2021-09-25 21:50:33,53.5746,46.9498,49.59,80,100,5.12
508,Alekseyevsk,RU,2021-09-25 21:50:33,57.8406,108.3492,38.79,88,100,9.48
509,Sao Joao Da Barra,BR,2021-09-25 21:50:33,-21.6403,-41.0511,71.69,74,100,23.11
510,Holly Hill,US,2021-09-25 21:50:34,29.2436,-81.0376,84.16,56,40,11.99
511,Vestmannaeyjar,IS,2021-09-25 21:50:34,63.4427,-20.2734,40.66,85,100,2.64
512,Labuhan,ID,2021-09-25 21:50:34,-6.8844,112.2051,77.43,87,97,7.81
513,Brigantine,US,2021-09-25 21:50:35,39.4101,-74.3646,76.08,64,1,8.05
514,Bandarbeyla,SO,2021-09-25 21:50:35,9.4942,50.8122,77.14,86,49,19.77
515,Nianzishan,CN,2021-09-25 21:50:36,47.5167,122.8833,54.61,93,100,3.78
516,Paamiut,GL,2021-09-25 21:50:36,61.994,-49.6678,34.54,71,0,13.56
517,Forio,IT,2021-09-25 21:50:36,40.7342,13.8646,72.45,61,76,5.1
518,Primorsko,BG,2021-09-25 21:50:37,42.2667,27.7667,61.27,85,0,5.61
519,Tchamba,TG,2021-09-25 21:50:37,9.0333,1.4167,77.23,94,97,3.42
520,Santa Cruz,BO,2021-09-25 21:50:37,-17.8,-63.1667,90.86,35,0,11.5
521,Villachuato,MX,2021-09-25 21:50:38,20.1667,-101.5833,74.35,46,42,7.4
522,Bismarck,US,2021-09-25 21:49:02,46.8083,-100.7837,85.87,27,1,8.05
523,Vytegra,RU,2021-09-25 21:50:38,61.0064,36.4481,46.44,96,100,5.32
524,Ulaangom,MN,2021-09-25 21:50:38,49.9811,92.0667,36.55,46,100,4.63
525,Santa Maria,BR,2021-09-25 21:50:39,-29.6842,-53.8069,69.1,56,0,5.75
526,Ransang,PH,2021-09-25 21:50:39,8.9603,117.5828,78.57,84,48,2.26
527,Eyl,SO,2021-09-25 21:50:40,7.9803,49.8164,77.4,81,67,18.25
528,Vila Velha,BR,2021-09-25 21:50:40,-20.3297,-40.2925,76.96,60,40,12.66
529,Huarmey,PE,2021-09-25 21:50:40,-10.0681,-78.1522,66.09,79,91,11.43
530,Titisee-Neustadt,DE,2021-09-25 21:50:41,47.9,8.1667,60.33,93,83,2.95
531,Nabire,ID,2021-09-25 21:50:41,-3.3667,135.4833,77.52,88,95,1.9
532,Tigzirt,DZ,2021-09-25 21:50:41,36.8886,4.1198,75.92,81,100,9.84
533,Hofn,IS,2021-09-25 21:50:41,64.2539,-15.2082,39.45,86,100,15.7
534,Vavatenina,MG,2021-09-25 21:50:42,-17.4667,49.2,64.31,99,59,2.33
535,Selma,US,2021-09-25 21:49:09,36.5708,-119.6121,92.84,28,1,8.05
536,Xushan,CN,2021-09-25 21:50:42,30.1764,121.2457,69.73,93,24,6.22
537,Mokhsogollokh,RU,2021-09-25 21:50:43,61.4681,128.9203,28.71,95,10,3.56
538,Bow Island,CA,2021-09-25 21:50:43,49.8668,-111.3684,86.02,20,28,5.75
539,San Jeronimo,PE,2021-09-25 21:50:43,-11.9472,-75.2829,57.6,54,97,6.8
540,Quelimane,MZ,2021-09-25 21:50:44,-17.8786,36.8883,73.35,88,0,3.0
541,Banda Aceh,ID,2021-09-25 21:50:44,5.5577,95.3222,78.42,84,100,14.38
542,Huanren,CN,2021-09-25 21:50:44,41.2647,125.3667,58.03,97,88,1.28
543,Lavras Da Mangabeira,BR,2021-09-25 21:47:48,-6.7533,-38.9644,89.74,26,41,3.91
544,Querfurt,DE,2021-09-25 21:50:45,51.3833,11.6,61.68,87,37,2.64
545,Te Anau,NZ,2021-09-25 21:50:45,-45.4167,167.7167,41.13,83,43,0.92
546,Buchanan,LR,2021-09-25 21:50:45,5.8808,-10.0467,78.85,84,100,7.81
547,Xiongzhou,CN,2021-09-25 21:50:45,25.1167,114.3,79.81,73,70,2.66
548,Xining,CN,2021-09-25 21:50:46,36.6167,101.7667,53.6,84,97,0.92
549,Igarka,RU,2021-09-25 21:50:46,67.4667,86.5833,30.51,77,0,8.68
550,Palu,ID,2021-09-25 21:50:46,-0.8917,119.8707,75.67,95,99,2.62
551,Saint-Leu,RE,2021-09-25 21:50:47,-21.15,55.2833,70.63,70,11,6.44
552,Ancud,CL,2021-09-25 21:50:47,-41.8697,-73.8203,49.53,62,39,12.64
553,Tezu,IN,2021-09-25 21:50:47,27.9167,96.1667,76.32,74,50,3.89
554,Shimoda,JP,2021-09-25 21:50:48,34.6667,138.95,71.71,78,100,16.64
555,Kulevcha,UA,2021-09-25 21:50:48,46.0303,29.9361,58.82,54,6,7.38
556,Nantucket,US,2021-09-25 21:50:48,41.2835,-70.0995,71.01,95,19,8.14
557,Notse,TG,2021-09-25 21:50:49,6.95,1.1667,73.42,96,92,4.45
558,Port Blair,IN,2021-09-25 21:50:49,11.6667,92.75,80.2,87,100,11.74
559,Acapulco,MX,2021-09-25 21:50:21,16.8634,-99.8901,84.31,76,99,5.17
560,Nobres,BR,2021-09-25 21:50:49,-14.7203,-56.3275,92.17,27,31,4.97
561,Biloela,AU,2021-09-25 21:50:50,-24.4167,150.5,68.38,55,33,1.9
562,Mufumbwe,ZM,2021-09-25 21:50:50,-13.6833,24.8,64.4,29,48,5.14
